id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15037437,Creative & Bright 1 bedroom Artsy space,94982347,Markella,,West End,49.28886635811167,-123.13662070104269,Entire home/apt,200,1,7,2017-01-01,1.02,1,90
17879701,Awesome place!,15279618,Marta,,West End,49.28148210979637,-123.13078034844023,Private room,70,1,0,,,1,96
10073102,Cozy condo on 16th floor + Massage,50835271,Shabnam,,West End,49.280709698808145,-123.12770695494753,Entire home/apt,109,5,0,,,1,0
1989974,A Room With A View!,1430872,Bashar,,West End,49.27875241926816,-123.138116145992,Entire home/apt,168,1,43,2017-01-08,1.11,1,180
5242607,"west end, downtown Vancouver",27134037,Chile,,West End,49.279438770801775,-123.13297376894438,Entire home/apt,60,1,8,2017-03-24,2.18,1,0
16233698,Peace of Mind in Downtown Vancouver,104381532,Joe,,West End,49.288460947237596,-123.13534257924029,Entire home/apt,70,1,17,2017-03-20,4.32,1,36
15663080,Chi Apartment in Downtown!,34305941,Bianca,,West End,49.2835110270652,-123.12653227221033,Entire home/apt,169,1,26,2017-03-25,4.84,4,181
18092985,BIG! Bright! Chic! Comfy! 2 BR/2 BA w/ parking,121740508,Christopher,,West End,49.28786142515315,-123.127720500244,Entire home/apt,98,1,0,,,1,204
13317380,Charming studio in the heart of downtown Vancouver,72205399,Kirstin,,West End,49.283553167795056,-123.12608961170237,Entire home/apt,102,2,3,2016-06-25,0.30,1,0
5387118,Sheraton Vancouver Wall Center,27927255,Diana,,West End,49.28150776965878,-123.12622271446247,Entire home/apt,170,1,0,,,1,0
11973609,"Downtown double bed & private bathroom ("",)",31369040,Troy,,West End,49.28841783208106,-123.13163293950947,Private room,110,1,0,,,1,0
15945432,Spacious and comfy room!,102730663,Sandra,,West End,49.28059165627896,-123.13473392851755,Private room,60,1,0,,,1,179
15053285,Skyline Views from Downtown Studio,48371582,Charlyn,,West End,49.285800235448406,-123.12337733975325,Entire home/apt,90,1,69,2017-04-02,10.20,1,75
5960507,Stunning View - Heart of Downtown,30943335,MandyMar,,West End,49.28706073713162,-123.12621818754515,Entire home/apt,95,1,118,2017-04-06,5.01,2,3
8565384,apartment in the heart of downtown,21363303,Alexia,,West End,49.280825085322476,-123.127199046553,Entire home/apt,150,1,0,,,1,0
13625556,"West End Bachelor Apartment, Steps from the Beach",75097514,Nik,,West End,49.2812546238435,-123.13697357223069,Entire home/apt,80,1,5,2016-08-02,0.52,1,0
17409560,Stanley Park best kept secret!,109083946,Maxime,,West End,49.29141884346578,-123.14030197190489,Entire home/apt,180,1,1,2017-03-19,1,3,310
16491614,"New reno. awesome location, parking & pool.",107942170,Draeden,,West End,49.27970976909061,-123.13492787049873,Entire home/apt,95,3,9,2017-04-02,3.29,1,25
6993905,"WestEndZen, Shared Garden Suite.",6532964,Cassidy,,West End,49.28451154635721,-123.13417074386564,Private room,88,3,103,2017-04-03,4.76,1,35
14589913,The Carlyle,90469220,Anne & Ali,,West End,49.2850790301509,-123.12357094854306,Entire home/apt,251,2,31,2017-03-27,4.31,2,224
6053825,Sunset Beach-Bright English Bay Apt,29126104,Rob,,West End,49.281338127213424,-123.13887429687253,Entire home/apt,200,3,17,2017-03-31,0.74,1,95
7921584,Cozy Beach Condo,38469918,Jillian,,West End,49.28621469413414,-123.14095159301894,Entire home/apt,94,2,0,,,1,46
16620890,Perfect Location! West End Studio,25174836,Lauren,,West End,49.28337832327838,-123.1348246017722,Entire home/apt,80,3,6,2017-03-19,2.34,1,0
2991049,"Private bed, Best loc Downtown",15252005,Mona,,West End,49.28655122923486,-123.12694720230026,Private room,75,7,49,2016-11-14,1.44,2,179
16327588,Central Downtown Apartment with an Amazing View,103889890,Amir,,West End,49.28457944719159,-123.12383787691597,Entire home/apt,74,1,42,2017-03-25,11.78,1,61
6120108,Bright & Breezy Modern Apartment,31753234,Amanda,,West End,49.29123741445206,-123.13604223494896,Entire home/apt,180,2,6,2016-02-02,0.25,1,0
9658706,Downtown Residence Unit,2260595,James,,West End,49.28538181470957,-123.12394758682196,Entire home/apt,198,2,17,2016-09-20,1.92,1,24
13525164,Elegance plus Location; Steps to Downtown Van,3593825,Noreen,,West End,49.28357978034421,-123.13643519953386,Entire home/apt,86,3,39,2017-04-03,4.01,1,257
1908916,Best Apt in West End!,5307492,Casey,,West End,49.2802685759497,-123.13746237484342,Entire home/apt,110,1,14,2015-04-24,0.35,1,0
3022145,"Stunning view, Beauty by the Beach",2034983,Julie,,West End,49.28532258496327,-123.13813086053767,Private room,84,5,33,2017-02-28,0.97,2,73
10493168,Two Bedroom Townhouse SLEEPS 6,19900361,Billingtons,,West End,49.284651335441474,-123.13369231896384,Entire home/apt,500,1,14,2016-09-10,1.07,4,13
14012254,Stunning View of English Bay - Monthly discount,2034983,Julie,,West End,49.284658568766524,-123.13942597665164,Private room,90,5,9,2017-01-31,1.06,2,64
5807056,"Low Monthly - Davie, Robson, & Scenic Stanley Park",23629057,Brad,,West End,49.28533637856377,-123.1336996318599,Entire home/apt,210,30,50,2016-10-30,2.07,2,365
8428422,Pet-Friendly Near Stanley Park,5131351,Mélanie,,West End,49.28842418876009,-123.12888528282902,Private room,76,2,35,2016-11-03,2.12,1,0
6611546,Comfy 1 bedroom Apartment,33148858,Ozan,,West End,49.28838912786022,-123.13687069493112,Private room,90,1,3,2015-08-07,0.14,1,365
4775631,Holiday 1 bedroom Apartment!,11154478,Elyse,,West End,49.27988369966439,-123.13427778346842,Entire home/apt,150,3,0,,,1,0
15268459,Spacious 2 level Loft in Downtown Vancouver!,94468729,Sylvia,,West End,49.283858354418165,-123.12489089725462,Entire home/apt,68,1,46,2017-03-19,7.42,1,161
17620615,Modern Chic in the Heart of Downtown,7341876,Sigrid,,West End,49.28155071433077,-123.12629244398636,Entire home/apt,125,3,0,,,4,124
11640444,Sapacious and cozy 1 br,10441931,2fun,,West End,49.28424303568451,-123.13303438246456,Entire home/apt,125,1,38,2017-03-12,3.02,1,21
14196267,Downtown (Burrard & Smithe) one bedroom suite,86096260,Liz,,West End,49.28134717647112,-123.12613849891555,Entire home/apt,84,1,47,2017-04-02,5.83,1,20
14278160,Bright comfy 1 bedroom apt in WestEnd & EnglishBay,3131683,Rae,,West End,49.285975589765066,-123.13732655549823,Entire home/apt,150,2,9,2017-01-07,1.22,1,87
17193062,Private Room Down Town Vancouver,115744672,Kirsty,,West End,49.28431022761842,-123.12977406750177,Private room,46,3,2,2017-03-20,2,1,0
16867819,Spacious Westender - Perfect for Couples!,112319994,Sylwia,,West End,49.28770328364582,-123.13655391205583,Entire home/apt,87,1,8,2017-04-05,3.12,1,141
4730521,Cozy West Ender,9881089,Lisa,,West End,49.284695824649205,-123.13626812206311,Entire home/apt,251,3,4,2016-06-28,0.19,1,0
3380591,West End,17056368,Craig,,West End,49.288632869838004,-123.13816896549321,Private room,82,1,17,2017-01-27,1.67,1,365
16192878,OCEAN VIEWS and a ROOF TOP POOL,21578733,Julie,,West End,49.280640745996955,-123.13673125277533,Entire home/apt,80,3,10,2017-04-02,2.73,1,48
16635160,Beautiful Apartment Downtown with Free Parking,88597819,Dj,,West End,49.27827740115542,-123.13090142587325,Entire home/apt,99,1,13,2017-03-29,5.06,2,177
13998682,Master Bedroom (Private bath)! heart of Downtown!,15589948,Humam,,West End,49.27940683731408,-123.13034817935865,Private room,95,3,14,2017-04-01,1.94,1,76
13277608,One bedroom in the heart of westend,65241382,Darren,,West End,49.282489650434904,-123.13216459343325,Entire home/apt,115,1,11,2017-03-22,1.13,2,258
13261104,Big Room for up to 4 In the West End,37237258,Blair,,West End,49.28170575107682,-123.13455328004777,Private room,200,2,8,2017-03-12,0.77,2,9
13621629,Prime Downtown Location - Urban Oasis with Parking,8819085,Brad,,West End,49.28259964651114,-123.13827605400058,Private room,99,1,34,2017-03-25,3.66,1,1
13627082,Roomy Studio Two blocks from Sunset Beach,26345807,Candace,,West End,49.2844077117365,-123.14029822765183,Entire home/apt,121,3,6,2016-09-12,0.68,2,5
3364054,West End gem - FANTASTIC location!!,2085265,Jennifer,,West End,49.279853244769,-123.13468415095231,Entire home/apt,200,2,49,2016-09-21,1.46,1,266
8033325,Stanley Park Heaven,25360518,Guy,,West End,49.29111138605081,-123.14351179026006,Entire home/apt,150,2,7,2016-09-26,0.37,1,0
11064314,Charming West-end Condo Close to Everything!,57424845,Andy,,West End,49.28995481623922,-123.13598590091776,Entire home/apt,72,1,75,2017-03-26,5.78,1,192
9114532,Great views from bed - Entire Apt,10374208,Maggie,,West End,49.279750403840225,-123.13274830769588,Entire home/apt,139,7,2,2016-03-28,0.13,2,0
4428703,Beachy Studio,22990801,Jonah,,West End,49.28674440329632,-123.13735257611677,Entire home/apt,101,3,2,2015-10-01,0.10,1,363
16246548,"Spacious two-bedroom, close to everything!",106216086,Safi,,West End,49.28350324405128,-123.13723825904785,Entire home/apt,125,10,1,2016-12-31,0.31,1,0
16043488,Laguna Vista at Stanley Park,104427439,Sean,,West End,49.29256785800282,-123.14005291975275,Private room,75,4,0,,,1,93
15046145,"Ocean View, Cosy, 1BDR In West-end",79533121,Mahin,,West End,49.28304579524755,-123.14060178594167,Entire home/apt,80,2,5,2016-11-24,0.74,1,152
4424484,Elegant 2 Bdrm Sanctuary Downtown,1021923,Stephanie,,West End,49.28587263538168,-123.12778658547182,Entire home/apt,200,3,14,2017-03-14,0.64,1,230
4802,Funky BOAT,4744193,Nigel,,West End,49.28919715835109,-123.13687473899809,Entire home/apt,300,1,52,2016-08-20,1.11,1,365
7229571,Cozy basement near Stanley Park,3646567,Joda,,West End,49.29248895807696,-123.13851408857303,Entire home/apt,109,1,2,2015-08-02,0.10,1,0
20566,Downtown Vancouver Perfect Suite,77672,Shona,,West End,49.282187919755785,-123.12502759366976,Entire home/apt,235,3,22,2016-08-26,0.25,1,361
12539643,Best location in downtown Vancouver,67939700,Helen,,West End,49.284277385351274,-123.12643340903905,Entire home/apt,201,4,7,2016-09-24,0.80,1,0
16029387,STANLEY PARK & MOUNTAIN VIEW 1 BR APT,103182937,Philip,,West End,49.292424042464845,-123.13732693175629,Entire home/apt,79,1,27,2017-04-01,6.04,1,16
16491468,Cozy and Charming + FREE Parking,29867930,Vince,,West End,49.28695933840162,-123.12787524889839,Entire home/apt,105,1,17,2017-03-29,5.67,3,169
2723844,Sunset Beach Apt. w/ huge patio,6088936,Aaron,,West End,49.27687952805752,-123.1339085451078,Entire home/apt,80,10,0,,,1,7
13733856,"Bright & Comfy, Unique Apt",80356661,Shells,,West End,49.285135152044944,-123.13694767841602,Private room,68,1,33,2017-03-31,4.19,1,12
16781220,28th Floor Full Apartment + Office + Netflix,109188971,Pablo,,West End,49.28646430174897,-123.1265927831167,Entire home/apt,239,2,4,2017-03-19,1.94,1,109
16994144,Entire Downtown Charming Apartment,10550999,Thoral,,West End,49.2778751683838,-123.13124830643942,Entire home/apt,121,2,0,,,1,310
3133244,Beautiful place downtown near water,15910486,Dipesh,,West End,49.27766670529587,-123.13525832676672,Private room,74,5,62,2016-12-04,1.81,1,23
17097298,"Cozy, clean, comfy, affordable Downtown Vancouver",99949859,Samantha,,West End,49.284432968122864,-123.13510863170927,Entire home/apt,95,2,0,,,1,0
8673186,Boutique Cozy Vancouver Apartment,28589025,Tracy Anne,,West End,49.28311101903817,-123.12375148147822,Entire home/apt,88,30,13,2017-03-31,0.76,1,190
4886960,"""The Zenhut"" at the Beach",25142300,Fly,,West End,49.286597474955734,-123.14024770006769,Entire home/apt,210,3,39,2016-09-17,1.60,1,195
9408913,Nelson St Vancouver BC,48787977,Tegan,,West End,49.28853852127303,-123.13812861812858,Entire home/apt,150,1,4,2016-10-22,0.26,1,364
14127396,LifeStyle Coal Harbour DT&Air conditioner&Parking,15284529,Lily,,West End,49.288679129114776,-123.12787642108121,Entire home/apt,109,1,19,2017-03-12,2.33,1,45
8133429,Very central bedroom (Westend Van),24982136,Paolo,,West End,49.289338957136415,-123.13653800219488,Private room,46,1,1,2016-01-10,0.07,2,0
2756806,Luxury suite in the West End,483861,Pat And Walter,,West End,49.2805267909048,-123.13613499769949,Entire home/apt,99,30,56,2017-01-22,1.56,3,274
6958446,"Sunny, spacious, amazing location!",20943454,Talica,,West End,49.28412078060912,-123.12369917015577,Entire home/apt,198,2,6,2015-09-13,0.28,1,92
1592697,Cozy 1BD Apt - Prime Location!,8479230,Alicja,,West End,49.27650605089181,-123.13465676959203,Entire home/apt,180,3,29,2016-10-26,0.66,1,0
17439101,Robson Street Private Room- B&B and gracious host.,87411885,Villy,,West End,49.290959883217724,-123.13335980886512,Private room,35,2,1,2017-03-17,1,1,305
8211819,Nice location in downtown of Vancou,34556662,Hanna,,West End,49.289421470092776,-123.13260393178173,Private room,55,1,0,,,1,0
17370470,Cozy flat in the center of the city.,43091882,Jeanne,,West End,49.29040687409717,-123.13787933167609,Entire home/apt,130,1,0,,,2,12
10145068,Nice apartment in WestEnd Vancouver,12513899,Léo,,West End,49.28798910647735,-123.1350311476324,Entire home/apt,145,2,3,2016-09-15,0.30,1,201
8014623,1 Block to Beach - Downtown Room - Great location!,2578629,Josh,,West End,49.27879815883984,-123.13726735876976,Entire home/apt,75,2,53,2017-03-31,2.93,1,39
16534297,New Y,51032055,Cindy,,West End,49.29100978362022,-123.13692438989752,Entire home/apt,101,2,5,2017-03-12,2.78,1,7
13118893,Just a room close to Stanley Park,24404652,Dmytro,,West End,49.29389055653124,-123.13727955610929,Private room,50,3,40,2017-03-26,3.76,1,96
3820068,GORGEOUS 2 BDRM+2 BATH+1 PARKING,7232476,Drew,,West End,49.285644985540564,-123.12327800877353,Entire home/apt,180,2,121,2017-04-02,3.80,6,50
16910897,Sandman Suites Vancouver - Davie Street,112883103,Sandman Hotel,,West End,49.28056305994186,-123.1332216866192,Private room,189,1,0,,,1,19
3541495,Ocean view modern 1bd,17827354,James,,West End,49.288663002125844,-123.12803375283656,Entire home/apt,200,180,0,,,1,363
15616289,Your own condo in downtown Vancouver Robson Street,21457463,Lorenzo,,West End,49.28737076949773,-123.12721366856744,Entire home/apt,79,3,6,2017-04-02,1.18,1,194
10931383,ダウンタウン中心部・ロブソンStまで3分の超便利な立地です！,16924517,Leo,,West End,49.283524208675644,-123.12865540756684,Private room,55,1,0,,,1,0
16321704,Downtown condo beside beach  - with parking!,101400005,Blair,,West End,49.278291923970514,-123.13315405365444,Entire home/apt,121,2,2,2017-03-18,0.63,1,240
14372000,Nice place next to First Beach  and Stanley Park,88189503,Sophie,,West End,49.29060576213286,-123.14482509697842,Entire home/apt,800,2,0,,,1,83
8719456,Trendy Westend 1BR,7010470,Jake & Aaron,,West End,49.279682119961656,-123.13000830273714,Entire home/apt,122,2,3,2015-12-31,0.18,1,0
14555775,Nice room heart of downtown,28201973,Daniel,,West End,49.27921703994278,-123.13548920169848,Private room,42,6,0,,,1,295
14240650,BEAUTIFUL LARGE DOWNTOWN CHARACTER ROOM,1544506,Tobin,,West End,49.2855897722287,-123.12833037150854,Private room,55,1,8,2016-10-03,1.01,1,156
14776129,Luxury  brand new 3BD+2BA townhouse,36568043,Andy,,West End,49.28457319196539,-123.13557290925877,Entire home/apt,298,1,14,2017-03-19,1.95,2,150
5818225,Central Downtown Brand New,30190297,Fernaz,,West End,49.28588904496849,-123.13116640514261,Entire home/apt,160,2,18,2017-02-01,0.74,1,309
13780793,In the Center of it All,18565951,Anne,,West End,49.2822937045115,-123.12641073890859,Entire home/apt,121,2,37,2016-12-26,4.11,1,52
17075409,Downtown apartment nestled right by Stanley Park,52967838,Hercules,,West End,49.289257529034494,-123.13392466981517,Private room,50,1,8,2017-04-02,6.86,1,13
18057690,Bunk bad in living room in downtown,97016553,Chari Woo(Clara),,West End,49.2851955144599,-123.13370698869738,Private room,60,2,0,,,3,19
18795,*Best choice in downtown-5 Stars *,70137,Kai,,West End,49.28251202016852,-123.12826925146516,Private room,95,2,69,2017-02-21,0.95,3,288
13829924,Downtown luxury private bedroom,15194129,Sam,,West End,49.28235871251546,-123.13266020680211,Private room,84,2,2,2016-09-25,0.22,1,0
17094266,Cozy furnished room in an amazing location,94960491,Tina,,West End,49.2884481624225,-123.13476151545576,Private room,75,2,5,2017-03-27,3.13,1,19
17172172,Studio with view,826171,Clotilde,,West End,49.28588729757216,-123.1349909190923,Entire home/apt,101,1,13,2017-04-02,6.72,1,21
3331694,Beach home in the sky,1777294,Brian,,West End,49.28603755165428,-123.13987854568335,Private room,165,3,9,2016-08-17,0.27,1,132
4589151,Heart of Downtown With Ocean Views,10282855,Lauren,,West End,49.2826245148276,-123.12648577624263,Entire home/apt,170,5,4,2017-01-07,0.16,1,139
4130366,Best view in Vancouver,21263259,Home From Home,,West End,49.28301766219656,-123.14178978156411,Entire home/apt,300,2,27,2017-03-26,0.91,5,284
4949261,Vancity Boutique 1 Bdrm Apartment,10514441,Paul,,West End,49.28370013133651,-123.12804674310263,Entire home/apt,101,4,38,2016-11-13,1.45,1,6
13927631,"Central Downtown Renovated 1-BR, free parking!",82588306,Sean,,West End,49.28307658283015,-123.12426329897464,Entire home/apt,137,3,12,2017-04-02,1.59,1,28
15877296,Shared apartment at the heart of downtown,102947763,Sedat,,West End,49.28621687493765,-123.1288358053554,Private room,75,3,1,2017-01-01,0.31,1,87
13911209,One Bedroom apartment. Vancouver Downtown -600sqft,82512297,Leonardo,,West End,49.27968276044852,-123.13558822253907,Entire home/apt,139,4,1,2016-08-07,0.12,1,0
13344952,Large private bedroom downtown 5 mins from beach,40514879,Lori,,West End,49.28519113093616,-123.14065620295403,Private room,75,1,2,2016-09-23,0.30,1,0
10437696,Studio Apt Westend/Downtown Van.,48776766,Richard,,West End,49.28767769263708,-123.13213505600035,Entire home/apt,90,3,6,2016-05-20,0.39,1,0
17679825,*OCEAN* VIEW ❤️ of Vancouver Shopping District,119714110,Grace,,West End,49.287998756494346,-123.12964534563015,Entire home/apt,139,2,2,2017-04-06,2,1,174
14609191,Nearby ocean and New 海边公寓到达海边仅步行5分钟,78210350,Ying,,West End,49.29057835888613,-123.13439698185934,Entire home/apt,101,4,13,2017-04-02,1.75,2,266
15041238,Stay in the heart of downtown!,70269227,Jonny,,West End,49.279611739437044,-123.13211302518962,Shared room,50,1,0,,,1,89
17438123,An oasis of calmness in hectic DT Vancouver,117882824,Stefanie,,West End,49.28444841477009,-123.12253109972555,Entire home/apt,97,2,0,,,1,116
12109285,Stylish DT Apt. w Full Ocean Views,64937648,Aretha,,West End,49.28081316528073,-123.13227528437753,Entire home/apt,176,30,41,2017-02-04,3.46,1,38
16337620,Modern + Cosy gem downtown,3975155,Angela,,West End,49.28725442856773,-123.13272873169394,Entire home/apt,150,1,3,2017-04-02,0.94,1,26
16323487,In the heart of downtown Vancouver 2,38033489,Denys,,West End,49.282536310535875,-123.12765375488642,Private room,50,1,6,2017-04-02,1.88,2,318
16007788,Charming 2Bed heart of Down Town,75796349,Imad,,West End,49.28155462523912,-123.1259422810055,Entire home/apt,228,2,0,,,1,165
13929044,Beautiful Cambie Village 2Bdrm w great views,80273902,David,,Riley Park,49.25556944807213,-123.10794251186644,Entire home/apt,127,2,55,2017-03-29,6.27,4,286
506638,Sweet 2 BDR Close to Trendy Main St,1401631,Sunyata,,Riley Park,49.255266760380565,-123.09217641810872,Entire home/apt,119,1,114,2016-09-28,2.06,1,96
266307,Main St and Queen Elizabeth Park ,1396322,Erika,,Riley Park,49.248123199670935,-123.10330628072114,Private room,97,2,28,2016-09-16,0.49,1,341
13885268,Modern Riley Park Suite - Walk to Main Street,82120967,Andrea,,Riley Park,49.24419589929914,-123.09884741336805,Entire home/apt,101,2,42,2017-04-03,4.63,1,25
15802227,BEST PLACE IN VANCOUVER ( CAMBIE & KING EDWARD ST),102247918,Mag,,Riley Park,49.248972662989324,-123.11085115638713,Private room,176,1,0,,,1,364
16638711,Cozy Bedroom 4 Central & Convenient,34592752,Ira,,Riley Park,49.24798188201051,-123.10116459780131,Private room,46,1,2,2017-03-31,1.54,4,165
13559124,Bright & cozy suite with beautiful backyard,78102072,Cristina,,Riley Park,49.241330271525236,-123.09663230357489,Entire home/apt,64,2,32,2017-04-04,3.87,1,88
13515798,The little nest,67112479,H,,Riley Park,49.25267828855176,-123.10476311844829,Private room,87,1,0,,,1,87
1815416,Bright Master Bedroom w/ Ensuite steps to Main St.,9508751,Joe,,Riley Park,49.251558087452885,-123.10131275093511,Private room,50,21,15,2017-04-01,0.41,1,279
883496,NEW APARTMENT IN FUNKY MT PLEASANT,4677174,Martha,,Riley Park,49.25202029744506,-123.10507655626427,Entire home/apt,81,3,135,2017-03-23,2.80,1,238
16790200,Private Bedroom & Bathroom on Charming Main St,16745730,James & Lesley,,Riley Park,49.247352146649376,-123.10164230939358,Private room,80,2,10,2017-04-03,4.76,1,56
14855944,Our cozy bedroom is available,92865183,Paco,,Riley Park,49.236325315597774,-123.10218819688392,Private room,46,1,6,2017-01-15,0.84,1,363
10710364,Main Street Cozy Garden Suite: free parking,10375254,Dara,,Riley Park,49.24363469942506,-123.09620699145896,Entire home/apt,99,1,34,2017-03-31,2.52,2,247
17981704,Main Street Cozy Private & Quiet 1 bedroom suite,33330383,Christine,,Riley Park,49.23985076831089,-123.09825591178388,Entire home/apt,76,3,0,,,1,91
15134722,Modernized Heritage Home on Cambie,84759998,Catherine,,Riley Park,49.24867688738515,-123.1143975131725,Entire home/apt,200,1,10,2017-03-20,1.60,1,264
15329176,Spacious heritage house in Mt Pleasant,7482715,Eve,,Riley Park,49.24720922181622,-123.1046591904625,Private room,59,2,3,2017-02-15,0.50,1,0
10708790,Cozy clean one bedroom off Main St.,12811723,Elizabeth,,Riley Park,49.25508320862106,-123.10264243316563,Entire home/apt,121,2,10,2016-07-03,0.70,1,0
15344036,Beautifully Renovated Main St. Heritage Home,97834765,80,,Riley Park,49.25607263413674,-123.1037702412371,Entire home/apt,275,7,1,2016-12-21,0.28,1,188
13980504,"**Room #2** is available  (Vancouver, BC)",65757581,YeonSoo,,Riley Park,49.251701848910876,-123.09340128964752,Private room,40,2,18,2017-03-26,2.14,4,356
14674413,Private 1 Bdrm Suite Off Uber Hip Main Street,836376,Stacy,,Riley Park,49.24740892089896,-123.09372395331694,Entire home/apt,88,7,13,2017-04-01,1.81,1,190
3249720,Beautiful Basement Suite,16437286,Collin,,Riley Park,49.23666933157554,-123.09152053883841,Entire home/apt,99,3,64,2017-03-30,1.87,1,54
2159758,"2 bedroom, main floor apt in house",11020508,Trevor,,Riley Park,49.23714958976814,-123.09123020445514,Entire home/apt,99,7,25,2016-08-24,0.76,1,82
16943479,Main Street Beauty with Mountain Views,11111435,Kirsten,,Riley Park,49.255636592765626,-123.10433177818727,Entire home/apt,95,2,4,2017-03-26,1.88,1,0
17532634,女皇公园绝佳旅游景点两室一厅半地下室新房,87303840,Hxp,,Riley Park,49.246539993825635,-123.11423613475276,Private room,165,3,0,,,2,0
11022182,★For Female. LONG TERM right next to skytrain ★,6051702,Andrew,,Riley Park,49.233259666885594,-123.10797212389551,Private room,29,2,27,2016-12-11,1.90,2,0
10589320,Historic Mount Pleasant District,1260738,Joel,,Riley Park,49.254421429253064,-123.10736617750189,Private room,80,2,0,,,1,0
14556710,Bright 2bd Suite in Central Location (Cambie/Main),35920613,Amir,,Riley Park,49.25635946916429,-123.10770725502996,Entire home/apt,166,2,34,2017-04-02,4.42,1,28
8721425,Quiet Bedroom in Super Location,45774764,Carol,,Riley Park,49.25108019593973,-123.11010041058265,Private room,64,1,8,2017-01-01,0.45,1,260
16917557,Deluxe Bedroom w Private Bathroom - Near Q.E. Park,56003889,Taressa,,Riley Park,49.23484617285466,-123.10360362469191,Private room,88,1,3,2017-04-01,1.25,1,99
15221744,"You'll like it here. Main Street, Vancouver, BC",11342839,Stephen,,Riley Park,49.2557939493195,-123.10051177754139,Private room,60,1,22,2017-04-06,6.11,1,32
9989423,Great suite one block off Main St!,4094688,Doug,,Riley Park,49.2451211339579,-123.09954003656325,Entire home/apt,92,2,31,2017-04-05,2.20,1,241
14782807,Mount Pleasant Gem!  Rest well and adventure.,5265632,Kyla,,Riley Park,49.25428740715963,-123.10372525677178,Private room,64,1,8,2017-03-25,1.11,1,79
23801,"LaDonna Suite, Private & Central",94635,Gary & Debbie,,Riley Park,49.248766317421875,-123.11103110057842,Entire home/apt,87,3,47,2017-04-02,0.57,2,246
15362728,Private Suite in the heart of Main St,57940504,Leslie,,Riley Park,49.251106270788476,-123.10733981557674,Entire home/apt,90,1,10,2017-03-19,1.66,1,35
14930420,Room in Vancouver off Main St.,2987486,Carlene,,Riley Park,49.25274550559168,-123.09956120123535,Private room,101,1,0,,,1,89
17044535,Cozy & Convenient Room near Oakridge Centre,38692838,Dominic,,Riley Park,49.23346032620361,-123.10851214689606,Private room,52,1,1,2017-04-01,1,2,149
13263930,"Room B: Bright, Central, Laundry, Balcony",14547886,Sheldon,,Riley Park,49.24562577303884,-123.0930533175222,Private room,75,1,52,2017-04-02,5.20,16,47
12888961,Sunny room,68010340,Joe,,Riley Park,49.239825509765204,-123.10172580098249,Private room,59,1,41,2017-03-19,3.92,3,341
15553767,Your Own Bright Townhouse in Fraserhood!,39841287,Eleni,,Riley Park,49.25446699416392,-123.09001401779625,Entire home/apt,70,5,3,2017-03-12,0.62,2,20
4659229,StudioSweet,22208656,Richard,,Riley Park,49.25133839415523,-123.10103663265451,Entire home/apt,84,3,22,2017-03-03,1.82,2,208
15267872,Spacious private Bedroom close to everything.,71602443,Russell And Lily,,Riley Park,49.2558731234173,-123.10176210865447,Private room,54,2,15,2017-04-04,2.51,1,26
15817842,Cozy Bedroom 3 Central & Convenient w/ En-suite,34592752,Ira,,Riley Park,49.24845611572745,-123.10287390325557,Private room,55,1,1,2016-12-15,0.26,4,174
11306198,Private Room with Personal Bathroom,59109751,Joyce,,Riley Park,49.25397030910545,-123.09904900426153,Private room,40,3,2,2016-08-18,0.18,3,221
6347338,Elegant Cottage Style Suite,30993322,Lucia,,Riley Park,49.24951618274614,-123.10880363401775,Entire home/apt,125,3,23,2017-02-09,1.01,1,299
7145539,Large beautiful apartment in boutique building,9540309,Paulo,,Riley Park,49.24728639117932,-123.09135582836592,Entire home/apt,141,2,56,2017-01-12,2.78,2,223
16522048,cozy 1 bedroom suite near main street,57069107,Mona,,Riley Park,49.245816176198126,-123.09832972101742,Entire home/apt,48,2,10,2017-03-31,3.75,2,165
14932229,Beautiful 2bedroom house in friendly neighbourhood,5895942,Nina,,Riley Park,49.24252127722464,-123.09089185240362,Entire home/apt,80,3,1,2016-10-15,0.17,1,95
13590484,Newly Renovated House 2Bdrm / 1Bath - Yard & Patio,78509810,Paul,,Riley Park,49.234281400498574,-123.10158164779469,Entire home/apt,145,4,26,2017-04-01,2.69,1,11
12780511,3BR suite near Queen Elizabeth park,69544021,Joanne,,Riley Park,49.23457162072867,-123.108827788928,Entire home/apt,135,2,21,2017-04-03,2.04,1,261
15433671,Pet & Child Friendly in a Great Neighbourhood.,40664454,Thuy,,Riley Park,49.24733041781652,-123.09030261367302,Entire home/apt,125,3,1,2017-01-07,0.33,1,0
7010108,2BDR Modern Cozy Suite w/laundry,21386383,Priscilla,,Riley Park,49.23355913030693,-123.10728154018648,Entire home/apt,176,7,25,2017-03-29,1.18,2,344
13124227,Private Suite in Craftsman House - MAIN STREET,4515596,Nicola,,Riley Park,49.23503874399043,-123.10092036830329,Entire home/apt,84,3,21,2016-10-25,2.03,1,0
13249574,"1 Bdrm off Main St. Clean, quiet and convenient.",74501495,Michael,,Riley Park,49.23925917575009,-123.09804002270687,Entire home/apt,87,1,3,2016-09-24,0.31,2,0
